"","mean_lc_corr","sd_lc_corr","mean_lc_pop_pair_cv","sd_lc_pop_pair_cv","mean_lc_stab","sd_lc_stab","mean_mp_corr","sd_mp_corr","mean_mp_pop_pair_cv","sd_mp_pop_pair_cv","mean_mp_stab","sd_mp_stab","mean_cc_corr","sd_cc_corr","mean_cc_pop_pair_cv","sd_cc_pop_pair_cv","mean_cc_stab","sd_cc_stab","Year"
"13",0.154710743801653,0.437405369537544,0.000287314630916367,0.000695143190673386,0.000200837437069753,0.000520495717394705,0.491735537190083,0.334837467253269,0.00104306909850054,0.00255144445239214,0.000506703323853847,0.00124757615672613,0.0326446280991736,0.432081721813211,0.000275564135442913,0.000768077960079496,0.000227686288450581,0.000559745866326439,1998
"14",0.0708208955223881,0.449052550648924,0.000469025605296643,0.00187238737505889,0.000369225662783976,0.00141833522077219,0.595298507462687,0.337860785270087,0.000931868700337148,0.00267488809792894,0.000283698744159064,0.000996069999333314,0.00522388059701493,0.440489673554484,0.000368991843675719,0.000955248438274455,0.000337515018929451,0.000800557843869722,1999
"15",0.0725547445255474,0.325630675850003,0.000276011384416489,0.000906702075065262,0.000257939957728638,0.000937670650545489,0.470948905109489,0.329419907278374,0.000784738280776442,0.00169458701520912,0.000243184412623388,0.00046421681322543,0.0352554744525547,0.316518469612501,0.000194636535843756,0.000606611772691107,0.00018559343859193,0.00057678536988765,2008
"16",0.116073619631902,0.429816836646975,0.000311950252897756,0.00166886687115582,0.000237862869181521,0.00173446959382815,0.538773006134969,0.362243988790679,0.000605623719421616,0.00151085572254125,0.000202168271557314,0.000901831168370352,0.0784662576687117,0.433438139493985,0.000130263789036686,0.000452407937389166,8.91794415023331e-05,0.000269296606285166,2009
"17",0.088698224852071,0.41544234607644,0.000176485891166765,0.000512711964612177,0.00012737314248534,0.000332010825394316,0.57396449704142,0.311641619062726,0.000527655134963024,0.00160753057699815,0.000137891477029028,0.000443476415572428,0.0285798816568047,0.369580353815211,8.64716400232743e-05,0.000301616473474846,6.8578835045128e-05,0.000231625603761415,2010
"18",0.0813714285714286,0.400428440499162,0.000147215601702867,0.000678467128100106,8.1273640485971e-05,0.000348575963158039,0.602571428571429,0.315300831146241,0.000520777718109087,0.0021901953167935,9.52115269324118e-05,0.000286584224009812,0.116685714285714,0.408162955641449,0.000124325569312485,0.000415788299787886,6.93559989358305e-05,0.000225687174506519,2011
"19",0.0476271186440678,0.381548902127822,0.000302818556229846,0.00171535975384145,0.000140094642465383,0.000600136254082606,0.562429378531073,0.313363854800828,0.000530433964887525,0.00166769732185475,0.00011178772980098,0.000277211536566717,0.0477401129943503,0.4052026432231,0.000105568391585501,0.000282574905024608,7.26563799778486e-05,0.000183420060911866,2012
"20",0.213703703703704,0.470237007625128,0.000125612201162929,0.000476932122937355,4.61448230853167e-05,0.000127444068153727,0.614259259259259,0.359395291907686,0.000768114474704138,0.00249930835863366,0.000137689563664993,0.000629775773010776,0.22783950617284,0.461513469095189,0.000152975530990558,0.000551555163447299,5.40898337617893e-05,0.000149617500384057,2013
"21",0.220425531914894,0.414361595608104,0.000137324430606804,0.000422888178912233,6.44300924771053e-05,0.000204078538670909,0.63645390070922,0.330253441101945,0.0006371647951498,0.00245917090745124,0.000118560064783102,0.000540244656811119,0.141418439716312,0.392856901538104,5.93848694610436e-05,0.000142217075964719,2.96576288309832e-05,6.18694254366675e-05,2014
"22",0.208159509202454,0.398678742638552,0.000321027600931251,0.00146950916625347,0.000130743781756891,0.000616341237460664,0.653128834355828,0.335333851469286,0.000678823022873127,0.00257516867373586,0.000123507148768834,0.000573132821260678,0.139509202453988,0.367097059996402,8.27372290673215e-05,0.000240429045439708,4.5197613500712e-05,0.000133167226556661,2015
"23",0.24112426035503,0.391885600339142,0.000177228009671349,0.00067081067080681,6.89011939943722e-05,0.000250447901246239,0.649408284023669,0.323105658934857,0.000509416523894246,0.00114162494418484,7.23580370025642e-05,0.000197871233653533,0.151952662721893,0.405370609540427,0.000134353070327622,0.000500907728463732,4.55191855834803e-05,0.000129307488920733,2016
"24",0.186220930232558,0.459964679578713,0.000441611956354007,0.00190740128425502,0.0001942652308155,0.000730598651675191,0.634186046511628,0.325137722025135,0.000511998045230116,0.0016203812408091,9.84612164167231e-05,0.000239436748641841,0.145581395348837,0.446593617098509,0.000228197135886167,0.00195281294551937,0.000102486801239232,0.00065770676354013,2017
"25",0.15246835443038,0.451499535107591,0.000323106782990248,0.00140288313240821,0.000167541045862659,0.000665331255644483,0.618164556962025,0.31773048428915,0.000487997858693958,0.00112534662264338,9.50926822976361e-05,0.00023342469202803,0.170316455696203,0.41313994311096,0.000134911128789282,0.000449384486283718,9.67635912747269e-05,0.000391260174217251,2018
"26",0.0928658536585366,0.404850597670593,0.000161985447843627,0.00113667606318429,0.000110054846690278,0.000811155974916702,0.59969512195122,0.342991931044062,0.00056447967095483,0.00261691638756814,0.000104899725517057,0.000368446416526846,0.0656707317073171,0.404455448641328,5.5532601011172e-05,0.000154627678560434,3.43258507439167e-05,9.97317959294248e-05,2019
